State,ProjectType,ReportingPeriod,FundingAmount
24,4,2019,8209.0
24,4,2019,7976.0
24,4,2019,21787.96
24,4,2019,8852.0
24,4,2019,12076.98
24,4,2019,38562.99
24,4,2019,12459.79
24,4,2019,14857.0
24,4,2019,42963.0
24,4,2019,22490.0
24,4,2019,3569.0
24,4,2019,16725.81
24,4,2019,39972.83
24,4,2019,28111.55
24,4,2019,31124.49
24,4,2019,35755.26
24,4,2019,62819.0
24,4,2019,65272.22
24,4,2019,9094.98
26,10,2019,29027.12
26,10,2019,32524.25
26,10,2019,17518.86
26,10,2019,15045.31
26,10,2019,29113.13
26,10,2019,18805.96
26,10,2019,16045.71
26,10,2019,20474.31
26,10,2019,15049.58
26,10,2019,15491.22
26,10,2019,19518.44
26,10,2019,21825.46
26,9,2019,23803.08
26,10,2019,27411.23
26,10,2019,21500.33
26,10,2019,121020.61
26,10,2019,55771.96
26,10,2019,14750.68
26,10,2019,24792.5
26,10,2019,18287.46
26,10,2019,22843.55
26,10,2019,38873.74
26,10,2019,136056.5
26,10,2019,154621.85
26,10,2019,20749.42
26,10,2019,15036.77
26,10,2019,10797.88
26,10,2019,24345.37
26,10,2019,97398.97
26,10,2019,20021.08
26,9,2019,14334.66
26,9,2019,16852.74
26,10,2019,51761.21
26,10,2019,16116.47
26,10,2019,43423.73
26,10,2019,48092.67
26,10,2019,55943.37
26,10,2019,17597.55
26,9,2019,23885.43
26,9,2019,61973.22
26,10,2019,27640.59
26,9,2019,30865.05
26,10,2019,45947.3
26,10,2019,74434.3
26,11,2019,25076.15
26,10,2019,31625.11
26,9,2019,16459.9
26,10,2019,1884225.45
26,9,2019,31694.04
26,9,2019,16114.03
26,9,2019,27766.25
26,9,2019,23080.23
26,9,2019,16426.35
26,9,2019,40255.39
26,9,2019,30848.58
26,10,2019,43786.07
26,10,2019,17277.91
26,10,2019,34133.43
26,9,2019,29418.13
26,10,2019,25442.15
26,10,2019,14301.11
26,10,2019,103880.22
26,10,2019,27255.07
26,10,2019,12669.97
26,10,2019,26322.38
26,10,2019,19761.22
26,10,2019,21417.37
26,10,2019,25698.35
26,10,2019,18532.07
26,10,2019,27542.99
26,10,2019,23416.95
26,10,2019,21866.94
26,10,2019,16065.84
26,9,2019,27449.66
26,10,2019,18823.65
26,10,2019,38167.36
26,10,2019,37488.43
26,9,2019,22381.78
26,9,2019,15970.68
26,10,2019,15363.12
26,9,2019,21080.65
26,10,2019,17559.12
26,10,2019,27231.28
29,4,2019,58853.49
29,4,2019,36372.53
29,4,2019,23695.53
29,4,2019,131704.87
29,4,2019,33194.45
29,4,2019,33635.0
29,4,2019,27402.19
29,4,2019,60000.0
29,4,2019,32760.0
29,4,2019,36000.0
29,4,2019,67600.0
29,4,2019,36250.0
29,4,2019,165000.0
29,4,2019,26000.0
29,4,2019,29560.81
29,4,2019,171445.91
29,4,2019,42081.5
29,4,2019,24550.0
29,4,2019,60000.0
29,4,2019,33052.0
29,4,2019,33000.0
29,4,2019,47071.99
29,4,2019,29911.6
29,4,2019,144865.0
29,4,2019,1385253.54
29,4,2019,44231.5
29,4,2019,24367.64
29,4,2019,62000.0
29,4,2019,44000.0
29,4,2019,43599.28
29,4,2019,46216.0
29,4,2019,34178.14
29,4,2019,81961.5
29,4,2019,44000.0
29,4,2019,65418.5
29,4,2019,53132.36
29,4,2019,89564.0
29,4,2019,38262.84
29,4,2019,59739.5
29,4,2019,66527.88
29,4,2019,100435.0
29,4,2019,34250.0
29,4,2019,45077.98
29,4,2019,19550.0
29,4,2019,21000.0
29,4,2019,30695.91
29,4,2019,32500.56
30,27,2019,72274.0
30,27,2019,12346.91
30,27,2019,28082.85
30,5,2019,20000.0
30,27,2019,437857.11
30,27,2019,147916.11
30,27,2019,138670.54
30,27,2019,24417.0
30,27,2019,527551.8
30,27,2019,157127.7
30,27,2019,2335249.99
30,27,2019,143497.13
30,27,2019,57239.0
30,27,2019,32591.85
30,27,2019,28924.0
30,27,2019,18066.56
30,27,2019,14692.76
30,27,2019,23592.0
30,27,2019,20723.0
30,27,2019,31637.36
30,27,2019,8125.43
30,27,2019,19345.76
30,27,2019,19000.0
30,0,2019,34598.31
30,27,2019,11681.92
30,27,2019,170877.0
30,27,2019,4431.09
32,27,2019,166270.43
32,27,2019,1709446.0
32,27,2019,6233948.71
32,27,2019,171706.86
34,4,2019,115295.44
34,4,2019,20873.0
34,4,2019,78252.0
34,4,2019,34329.0
34,4,2019,34223.0
34,4,2019,54263.0
34,4,2019,37438.0
34,4,2019,22396.97
34,4,2019,34990.0
34,4,2019,19464.76
34,4,2019,23015.99
34,4,2019,22521.0
34,4,2019,113633.0
34,4,2019,340602.0
34,4,2019,19377.0
34,4,2019,23842.0
34,4,2019,25278.0
34,4,2019,26938.99
34,4,2019,22974.0
34,4,2019,6766.0
34,4,2019,28535.15
34,4,2019,47443.0
34,4,2019,14891.0
34,4,2019,28879.0
34,4,2019,31819.0
34,4,2019,276809.0
34,4,2019,23338.0
34,4,2019,494152.0
34,4,2019,2990283.0
34,4,2019,84039.75
34,4,2019,90770.0
34,4,2019,175542.0
34,4,2019,31814.64
34,4,2019,141139.0
34,4,2019,20659.0
34,4,2019,49590.0
34,4,2019,27735.0
34,4,2019,41411.0
34,4,2019,63218.0
34,4,2019,118781.86
34,4,2019,85193.0
34,4,2019,61501.0
34,4,2019,16959.0
34,4,2019,11698.0
34,4,2019,17867.67
34,4,2019,45878.0
34,22,2019,7696701.6
34,4,2019,41148.0
34,4,2019,545789.8
34,4,2019,33318.0
34,4,2019,23669.0
34,4,2019,42088.0
34,4,2019,71640.0
34,4,2019,28994.0
34,4,2019,27877.38
34,4,2019,39242.0
34,4,2019,351584.0
34,4,2019,20394.0
34,4,2019,14256.0
38,0,2019,31146.2
38,4,2019,85079.19
38,4,2019,34725.0
38,4,2019,113780.09
38,4,2019,53940.09
38,4,2019,39820.0
38,4,2019,54244.0
38,4,2019,37079.79
38,1,2019,133387.09
38,4,2019,42427.46
38,4,2019,51593.09
38,4,2019,97140.6
38,27,2019,90939.0
38,6,2019,56958.39
38,4,2019,97523.09
38,4,2019,50827.0
38,6,2019,61562.5
38,4,2019,273463.0
38,4,2019,53976.0
38,0,2019,61560.0
38,4,2019,107065.09
38,6,2019,83348.5
38,6,2019,100484.09
38,4,2019,30060.16
38,4,2019,356478.09
38,4,2019,55547.82
38,4,2019,43066.0
38,4,2019,85978.09
38,4,2019,54761.74
38,4,2019,58890.4
38,18,2019,255125.59
38,4,2019,58019.09
38,4,2019,22920.74
38,4,2019,45716.09
38,4,2019,59261.34
38,4,2019,39580.09
38,4,2019,43246.0
38,4,2019,29316.0
38,6,2019,85001.09
38,4,2019,43066.0
38,4,2019,32242.89
38,4,2019,64901.96
38,4,2019,145255.84
38,4,2019,43358.09
38,4,2019,97312.09
38,4,2019,63493.84
38,4,2019,66795.0
38,4,2019,187492.09
38,6,2019,67035.61
38,4,2019,87063.09
38,4,2019,46634.09
38,4,2019,108676.84
38,6,2019,49759.09
38,4,2019,61337.09
38,4,2019,61294.01
38,4,2019,41869.09
38,4,2019,181085.5
38,4,2019,24507.61
38,4,2019,40581.09
38,4,2019,71658.09
38,4,2019,50772.09
38,4,2019,3459790.9
38,4,2019,58494.09
38,0,2019,25793.0
38,4,2019,61022.09
38,4,2019,72616.96
38,4,2019,50537.08
38,6,2019,102299.5
38,4,2019,42607.0
38,4,2019,31830.39
38,4,2019,78343.19
38,10,2019,56500.0
38,4,2019,67325.11
38,10,2019,44653.88
38,4,2019,45580.36
38,4,2019,52176.27
38,4,2019,88022.09
38,4,2019,181726.0
38,4,2019,79035.0
38,4,2019,69592.0
38,4,2019,67998.59
38,4,2019,55373.09
38,4,2019,30333.22
38,4,2019,116705.09
38,4,2019,49625.34
38,4,2019,95119.09
38,4,2019,53630.4
38,4,2019,100795.09
38,4,2019,38335.5
39,4,2019,40000.0
39,4,2019,10000.0
39,4,2019,30126.0
39,4,2019,20000.0
39,4,2019,20000.0
39,4,2019,10000.0
39,4,2019,15000.0
39,4,2019,15000.0
39,4,2019,30000.0
39,4,2019,20000.0
39,4,2019,20000.0
39,4,2019,15000.0
39,4,2019,15000.0
39,4,2019,15000.0
39,4,2019,40000.0
39,4,2019,15000.0
39,4,2019,25000.0
39,4,2019,40000.0
39,4,2019,10000.0
39,4,2019,40000.0
39,4,2019,15000.0
39,4,2019,20000.0
39,4,2019,20000.0
39,4,2019,30000.0
39,4,2019,13486.0
39,4,2019,10000.0
39,4,2019,15000.0
39,4,2019,20000.0
39,4,2019,20000.0
39,4,2019,12500.0
39,4,2019,14950.0
39,4,2019,20000.0
39,4,2019,28400.0
39,4,2019,20000.0
39,4,2019,15000.0
39,4,2019,20000.0
39,4,2019,50000.0
39,4,2019,20000.0
39,4,2019,20000.0
39,4,2019,25000.0
39,4,2019,25000.0
39,4,2019,26126.0
39,4,2019,25000.0
39,4,2019,70000.0
39,4,2019,60000.0
39,4,2019,3432952.0
39,4,2019,25000.0
39,4,2019,25000.0
39,4,2019,20000.0
39,4,2019,29708.0
39,4,2019,25000.0
39,4,2019,10000.0
39,4,2019,15000.0
39,4,2019,30000.0
39,4,2019,20000.0
39,4,2019,50000.0
39,4,2019,40000.0
39,4,2019,50000.0
39,4,2019,30000.0
39,4,2019,48869.0
39,4,2019,20000.0
39,4,2019,79000.0
39,4,2019,20000.0
39,4,2019,45000.0
39,4,2019,20000.0
39,4,2019,2500.0
39,4,2019,10000.0
39,4,2019,20000.0
41,22,2019,5352315.84
41,18,2019,37548.0
41,22,2019,232504.6
41,22,2019,4638217.4
41,22,2019,54250.0
41,22,2019,441873.16
42,0,2019,232686.45
42,10,2019,4421042.55
43,4,2019,10737.0
43,4,2019,34683.42
43,4,2019,218154.8
43,4,2019,7044.5
43,4,2019,2404027.86
43,5,2019,502615.45
43,4,2019,12499.98
43,4,2019,12000.0
43,4,2019,8000.0
43,4,2019,4592.56
43,4,2019,8073.75
43,6,2019,24770.0
43,4,2019,3398.29
43,4,2019,4000.0
43,4,2019,9615.37
43,4,2019,6618.07
43,4,2019,2500.0
43,4,2019,18000.0
43,4,2019,4999.95
45,4,2019,3185166.0
48,6,2019,4632111.0
52,6,2019,9456.44
52,6,2019,21225.0
52,6,2019,37418.38
52,6,2019,13553.0
52,6,2019,77937.3
52,6,2019,49319.0
52,6,2019,110019.0
52,6,2019,25223.0
52,6,2019,43357.0
52,6,2019,40054.07
52,6,2019,285930.04
52,6,2019,18000.0
52,6,2019,59802.0
52,6,2019,21049.0
52,6,2019,61939.68
52,6,2019,21875.0
52,6,2019,5400.0
52,6,2019,55362.32
52,6,2019,16568.53
52,6,2019,44527.55
52,6,2019,41021.0
52,6,2019,46734.0
52,6,2019,19928.9
52,6,2019,17637.5
52,6,2019,5445.44
52,6,2019,68824.25
52,6,2019,251353.0
52,6,2019,48617.0
52,6,2019,135306.67
52,6,2019,18001.33
52,6,2019,17995.02
52,6,2019,20068.0
52,6,2019,33075.0
52,6,2019,42995.6
52,6,2019,18000.0
52,6,2019,22929.49
52,6,2019,14088.0
52,6,2019,37360.0
52,6,2019,35677.0
52,6,2019,21021.0
52,6,2019,29252.0
52,6,2019,18000.0
52,6,2019,18000.0
52,6,2019,302584.6
52,6,2019,22904.0
52,6,2019,35694.0
52,6,2019,58013.0
52,6,2019,35371.0
52,6,2019,17993.44
52,6,2019,16234.0
52,6,2019,407037.98
52,6,2019,31057.0
52,6,2019,70507.0
52,6,2019,18000.0
52,6,2019,481307.0
52,6,2019,283040.63
52,6,2019,9423.06
52,6,2019,25094.0
52,6,2019,16745.81
52,6,2019,116528.0
52,6,2019,127735.0
52,6,2019,11034.0
52,6,2019,3011864.93
52,6,2019,13041.0
52,6,2019,34440.0
52,6,2019,95370.5
52,6,2019,27450.54
52,6,2019,141828.0
54,6,2019,31825.25
54,6,2019,34184.52
54,6,2019,45459.35
54,6,2019,40585.6
54,6,2019,117431.14
54,6,2019,21786.87
54,6,2019,26199.28
54,6,2019,39726.83
54,6,2019,55504.9
54,6,2019,44825.07
54,6,2019,49173.0
54,6,2019,29268.12
54,6,2019,259215.49
54,6,2019,2151884.32
54,6,2019,65920.92
54,6,2019,23624.36
54,6,2019,56703.2
54,6,2019,44125.46
54,6,2019,56958.53
54,6,2019,22003.6
54,6,2019,66075.8
54,6,2019,17459.55
54,6,2019,13373.06
54,6,2019,53664.21
54,6,2019,36082.8
54,6,2019,24051.72
54,6,2019,17539.55
54,6,2019,36371.5
54,6,2019,26839.56
54,6,2019,36360.61
54,6,2019,56812.93
54,6,2019,34087.78
54,6,2019,86599.87
54,6,2019,27888.67
54,6,2019,68428.12
54,6,2019,16411.38
54,6,2019,28492.2
54,6,2019,33309.46
54,6,2019,15515.2
54,6,2019,53911.0
54,6,2019,74010.66
54,6,2019,50015.89
54,6,2019,27655.51
54,6,2019,19313.48
54,6,2019,21095.19
54,6,2019,412101.66
54,6,2019,44701.02
54,6,2019,43090.45
54,6,2019,46380.13
54,6,2019,21606.65
54,6,2019,98448.48
54,6,2019,55479.61
54,6,2019,18688.31
54,6,2019,40150.25
54,6,2019,44179.7
54,6,2019,54889.04
54,6,2019,36834.89
54,6,2019,98789.9
54,6,2019,28167.99
54,6,2019,89961.59
54,6,2019,32984.97
54,6,2019,51041.62
54,6,2019,37831.35
54,6,2019,42622.25
54,6,2019,61669.3
54,6,2019,59867.06
54,6,2019,13165.9
54,6,2019,35111.78
54,6,2019,35288.39
54,6,2019,36358.17
54,6,2019,35005.97
54,6,2019,64237.13
54,6,2019,31081.88
54,6,2019,75116.64
54,6,2019,187642.35
54,6,2019,46016.89
54,6,2019,31482.27
54,6,2019,91227.69
54,6,2019,57271.21
1,18,2019,154081.93
1,18,2019,18000.0
1,18,2019,14500.0
1,18,2019,7000.0
1,18,2019,30000.0
1,18,2019,20000.0
1,18,2019,24106.62
1,18,2019,25000.0
1,18,2019,12000.0
1,23,2019,2147798.33
1,18,2019,160000.0
1,18,2019,144925.46
1,18,2019,138815.16
1,18,2019,197001.5
2,4,2019,907271.0
3,0,2019,659839.06
3,30,2019,6518722.94
4,4,2019,30032.0
4,4,2019,1865648.03
4,4,2019,31903.4
4,4,2019,39883.64
4,4,2019,112853.3
4,4,2019,37609.09
4,4,2019,20936.42
4,4,2019,25210.8
4,4,2019,22292.13
4,4,2019,27822.76
4,4,2019,32109.89
4,4,2019,25863.08
4,4,2019,33574.54
4,4,2019,26559.96
4,4,2019,28871.05
4,6,2019,27360.35
4,4,2019,62180.44
4,4,2019,48178.48
4,4,2019,38229.88
4,4,2019,21945.36
4,4,2019,26327.38
4,4,2019,24770.92
4,4,2019,68997.34
4,4,2019,30390.16
4,4,2019,24499.92
4,4,2019,54256.02
4,4,2019,30279.74
4,4,2019,34740.61
4,4,2019,28180.0
4,4,2019,31844.21
4,4,2019,25048.31
4,4,2019,32225.0
4,4,2019,28592.36
4,4,2019,30338.2
4,4,2019,54464.84
4,4,2019,29221.96
4,4,2019,26136.19
4,4,2019,25560.56
4,4,2019,11926.5
4,4,2019,28770.16
4,4,2019,28379.27
4,4,2019,88884.27
4,4,2019,28090.02
4,4,2019,38992.9
4,4,2019,29412.72
4,4,2019,29792.65
4,4,2019,40674.77
4,4,2019,34985.5
4,4,2019,12981.25
4,4,2019,26883.88
4,4,2019,23346.32
4,4,2019,26414.24
4,4,2019,48322.98
4,4,2019,32082.43
4,4,2019,27272.75
4,4,2019,27878.34
4,4,2019,24093.65
4,4,2019,28882.0
4,4,2019,31419.96
4,4,2019,37298.41
4,4,2019,26570.52
4,4,2019,74551.44
4,4,2019,26532.94
4,4,2019,66513.55
4,4,2019,5639.44
4,4,2019,26359.44
4,4,2019,64811.78
4,4,2019,29956.93
4,4,2019,26282.53
4,4,2019,34503.26
4,4,2019,21306.74
4,4,2019,39934.79
4,4,2019,26293.55
4,4,2019,92274.18
4,4,2019,54319.13
4,4,2019,18985.33
4,4,2019,32038.16
6,6,2019,77000.0
6,6,2019,11713.0
6,6,2019,85000.0
6,6,2019,35608.0
6,6,2019,50000.0
6,6,2019,92000.0
6,6,2019,32000.0
6,6,2019,20000.0
6,6,2019,110000.0
6,6,2019,45000.0
6,6,2019,42000.0
6,6,2019,13502.0
6,6,2019,61000.0
6,6,2019,15000.0
6,6,2019,70000.0
6,0,2019,192187.0
6,4,2019,2647434.0
6,4,2019,69840.0
6,6,2019,90000.0
6,6,2019,30000.0
6,6,2019,24000.0
6,6,2019,7090.0
6,6,2019,20000.0
6,6,2019,34495.0
6,23,2019,2900.0
6,6,2019,28000.0
6,6,2019,129975.0
6,6,2019,22000.0
6,6,2019,30000.0
6,6,2019,624.0
6,6,2019,60000.0
6,6,2019,25000.0
6,6,2019,22500.0
6,6,2019,28000.0
6,6,2019,1847.0
6,6,2019,65000.0
6,6,2019,32000.0
6,6,2019,60000.0
6,6,2019,54500.0
6,6,2019,30000.0
6,6,2019,13980.0
6,6,2019,7335.0
6,6,2019,75000.0
6,6,2019,11590.0
6,6,2019,11746.0
6,6,2019,30000.0
6,6,2019,105000.0
6,6,2019,26000.0
6,6,2019,30000.0
6,6,2019,73000.0
6,6,2019,42000.0
6,6,2019,50000.0
6,6,2019,8100.0
6,6,2019,25000.0
6,6,2019,10000.0
6,6,2019,10256.0
6,6,2019,14509.0
6,6,2019,30000.0
6,6,2019,46000.0
6,6,2019,55000.0
6,6,2019,45000.0
6,6,2019,32870.0
6,6,2019,3200.0
6,6,2019,12117.0
6,6,2019,3027.0
6,6,2019,25584.0
6,6,2019,45000.0
6,6,2019,45000.0
6,6,2019,11555.0
6,6,2019,10000.0
6,6,2019,38000.0
6,6,2019,42000.0
6,6,2019,11563.0
6,6,2019,25000.0
6,6,2019,260.0
6,6,2019,65000.0
6,6,2019,14000.0
6,6,2019,72000.0
6,6,2019,11247.0
6,6,2019,50000.0
6,6,2019,60000.0
6,6,2019,25000.0
6,6,2019,25000.0
6,6,2019,14000.0
6,6,2019,60000.0
6,6,2019,12059.0
6,6,2019,4903.0
6,6,2019,1036.0
6,6,2019,9306.0
6,6,2019,60000.0
6,6,2019,40000.0
6,6,2019,35000.0
6,6,2019,24057.0
6,6,2019,25000.0
6,6,2019,4824.0
6,6,2019,76000.0
6,6,2019,45000.0
6,6,2019,16000.0
13,4,2019,500000.0
13,4,2019,225000.0
13,4,2019,150000.0
13,4,2019,125000.0
13,4,2019,295000.0
13,18,2019,100000.0
13,22,2019,2131926.0
20,4,2019,29521.36
20,4,2019,26885.86
20,18,2019,32847.87
20,4,2019,26714.36
20,6,2019,28079.64
20,6,2019,768.28
20,10,2019,339.0
20,10,2019,26463.0
20,4,2019,25999.98
20,4,2019,33562.57
20,4,2019,46163.06
20,4,2019,41610.13
20,4,2019,25738.65
20,4,2019,25500.6
20,4,2019,25738.68
20,4,2019,26258.63
20,22,2019,2480.41
20,22,2019,7340.0
20,23,2019,16585.86
20,4,2019,26951.15
20,0,2019,59719.41
20,4,2019,25567.94
20,22,2019,26483.49
20,4,2019,29983.39
20,0,2019,26520.09
20,10,2019,26632.96
20,6,2019,30360.98
20,22,2019,27443.84
20,4,2019,26191.22
20,4,2019,23142.78
20,22,2019,4160.0
20,6,2019,1699.59
20,9,2019,12156.46
20,10,2019,40308.27
20,22,2019,2496.99
20,6,2019,41218.95
20,22,2019,32050.23
20,22,2019,26089.91
20,4,2019,28420.88
20,4,2019,34371.18
20,0,2019,275662.62
20,1,2019,4500.0
20,1,2019,2812400.38
20,5,2019,28121.63
20,10,2019,15304.82
20,18,2019,3752.1
20,22,2019,498690.57
20,4,2019,25645.85
20,10,2019,27047.99
20,6,2019,27869.13
20,6,2019,581.26
20,10,2019,37400.93
20,20,2019,3745.8
20,0,2019,38751.92
20,4,2019,29186.62
20,4,2019,26669.05
20,4,2019,34633.74
20,0,2019,25665.44
20,0,2019,1914.89
20,5,2019,2281.0
20,6,2019,12162.52
20,10,2019,267.0
20,5,2019,5641.0
20,6,2019,4250.58
20,4,2019,26773.79
20,6,2019,27627.57
20,22,2019,31363.36
20,4,2019,25444.98
20,9,2019,375.05
20,10,2019,26617.81
20,22,2019,28361.52
20,4,2019,31103.5
20,1,2019,28817.98
20,2,2019,3075.0
20,5,2019,21560.28
20,10,2019,4360.0
20,4,2019,42109.18
20,0,2019,36363.99
20,4,2019,25384.4
20,22,2019,33187.87
20,4,2019,26663.12
20,4,2019,29245.38
20,4,2019,31330.72
20,0,2019,28452.58
20,4,2019,28016.25
20,4,2019,26741.22
20,4,2019,25849.38
20,22,2019,26143.71
20,4,2019,2487.2
20,4,2019,94.0
20,4,2019,395.87
20,6,2019,22462.0
20,10,2019,681.8
27,1,2019,3686.92
27,22,2019,3702.87
27,27,2019,61386.07
27,6,2019,32139.35
27,4,2019,8838.46
27,22,2019,7771.3
27,4,2019,24197.58
27,4,2019,9326.0
27,4,2019,3412.18
27,4,2019,46137.5
27,6,2019,51040.4
27,4,2019,77570.46
27,22,2019,25351.2
27,4,2019,13603.66
27,4,2019,27152.09
27,27,2019,39651.32
27,4,2019,47199.22
27,4,2019,48282.31
27,22,2019,39304.14
27,22,2019,6487.18
27,27,2019,70523.28
27,22,2019,51739.03
27,4,2019,3895.21
27,22,2019,33456.69
27,22,2019,29789.4
27,6,2019,32329.1
27,27,2019,8482.16
27,4,2019,66877.65
27,22,2019,4785.0
27,4,2019,110365.3
27,22,2019,6373.12
27,4,2019,104828.88
27,4,2019,44885.95
27,4,2019,13605.79
27,4,2019,11701.12
27,4,2019,12249.98
27,6,2019,5119.49
27,4,2019,11123.75
27,22,2019,6063.13
27,22,2019,5007.07
27,4,2019,9931.02
27,4,2019,45813.34
27,4,2019,1312.44
27,22,2019,24044.36
27,27,2019,11246.8
27,22,2019,37680.06
27,22,2019,5438.2
27,22,2019,17731.72
27,4,2019,25520.14
27,4,2019,108645.29
27,6,2019,107526.64
27,22,2019,13959.88
27,22,2019,115081.5
27,22,2019,59970.62
27,4,2019,62545.64
27,6,2019,4000.0
27,4,2019,201052.88
27,22,2019,18892.25
27,22,2019,40634.22
27,4,2019,23936.14
27,6,2019,29395.05
27,27,2019,18131.89
27,4,2019,600.0
27,4,2019,16802.22
27,27,2019,300.0
27,6,2019,3747.35
27,4,2019,11686.02
27,22,2019,6008.19
27,4,2019,10092.9
27,4,2019,51944.29
27,22,2019,12470.47
27,4,2019,36911.53
27,27,2019,25454.63
27,4,2019,33853.84
27,4,2019,9960.71
27,22,2019,17668.07
27,22,2019,18104.32
27,4,2019,43157.98
27,4,2019,18176.99
27,4,2019,16706.44
27,6,2019,35380.8
27,22,2019,41016.1
27,6,2019,6792.8
27,22,2019,7055.37
27,6,2019,4848.0
27,4,2019,12665.48
27,4,2019,7800.0
27,4,2019,84138.72
27,4,2019,570.44
27,22,2019,24.68
27,4,2019,13125.78
27,4,2019,53097.06
27,22,2019,5090.06
27,22,2019,3095.15
27,22,2019,42931.85
27,22,2019,36900.29
27,22,2019,15540.46
27,22,2019,28972.97
27,22,2019,569.08
27,4,2019,280608.2
27,4,2019,19181.29
27,4,2019,4663.99
27,4,2019,24556.94
27,6,2019,70127.33
27,4,2019,262932.25
27,4,2019,141281.24
27,22,2019,18861.46
27,4,2019,9905.06
27,4,2019,3644.0
27,22,2019,26459.52
27,4,2019,8503.81
27,4,2019,10071.12
27,4,2019,28619.18
27,30,2019,34014.02
27,6,2019,65077.86
27,4,2019,21537.93
27,4,2019,15316.6
27,27,2019,8807.1
27,6,2019,6763.68
27,22,2019,2528801.99
28,4,2019,40718.0
28,4,2019,26803.81
28,4,2019,28260.79
28,4,2019,27338.99
28,4,2019,24723.0
28,4,2019,106399.9
28,4,2019,53460.72
28,4,2019,19796.26
28,4,2019,72492.91
28,4,2019,43919.84
28,4,2019,32630.3
28,4,2019,7215.03
28,4,2019,39105.63
28,4,2019,39327.0
28,4,2019,66945.22
28,4,2019,36183.45
28,4,2019,134332.58
28,4,2019,6706.78
28,4,2019,37175.1
28,4,2019,3995.92
28,4,2019,19534.74
28,4,2019,22662.36
28,4,2019,22232.36
28,4,2019,69039.68
28,4,2019,53018.29
28,4,2019,38621.0
28,4,2019,15801.72
28,4,2019,15813.15
28,4,2019,7989.38
28,4,2019,129621.78
28,4,2019,1481051.26
28,4,2019,42187.09
28,4,2019,34232.0
28,4,2019,19437.7
28,4,2019,29888.11
28,4,2019,6809.24
28,4,2019,17326.0
28,4,2019,25449.52
28,4,2019,42297.28
28,4,2019,37162.5
28,4,2019,44916.0
28,4,2019,28212.0
28,4,2019,45368.02
28,4,2019,20201.95
28,4,2019,26436.41
28,4,2019,2104.03
28,4,2019,15293.83
28,4,2019,16621.11
28,4,2019,122639.26
31,10,2019,14945.0
31,6,2019,2000.0
31,6,2019,4000.0
31,6,2019,5500.0
31,22,2019,114314.64
31,9,2019,17285.0
31,5,2019,35000.0
31,5,2019,50000.0
31,6,2019,5000.0
31,6,2019,4000.0
31,2,2019,50000.0
31,2,2019,223681.92
31,4,2019,2360057.15
31,10,2019,19995.0
31,6,2019,4000.0
31,6,2019,3500.0
31,5,2019,4240.0
31,6,2019,4000.0
31,4,2019,100000.0
31,10,2019,4200.0
31,5,2019,30210.0
31,5,2019,10000.0
31,6,2019,4000.0
31,5,2019,9850.0
31,22,2019,37000.0
31,6,2019,4000.0
31,6,2019,4000.0
31,5,2019,25000.0
31,9,2019,15000.0
31,6,2019,4000.0
31,10,2019,64990.0
31,9,2019,5500.0
31,10,2019,12995.0
31,9,2019,24000.0
31,6,2019,4000.0
31,6,2019,4000.0
31,6,2019,3500.0
31,10,2019,45000.0
31,6,2019,3500.0
31,9,2019,13085.2
31,6,2019,4000.0
31,6,2019,4000.0
31,9,2019,43700.0
31,5,2019,8900.0
31,6,2019,4500.0
31,10,2019,10000.0
31,6,2019,4000.0
31,6,2019,4500.0
31,5,2019,3948.5
31,10,2019,18000.0
31,22,2019,23836.0
31,6,2019,5500.0
31,22,2019,2035.59
35,10,2019,53279.03
35,10,2019,38904.03
35,10,2019,38904.03
35,10,2019,38904.03
35,10,2019,38904.03
35,10,2019,38904.03
35,6,2019,32739.73
35,6,2019,38904.03
35,6,2019,38904.03
35,6,2019,53279.03
35,10,2019,80779.03
35,10,2019,53279.03
35,6,2019,80779.03
35,10,2019,53279.03
35,6,2019,38904.03
35,10,2019,38904.03
35,10,2019,53279.03
35,10,2019,80779.03
35,10,2019,38904.03
35,10,2019,38904.03
35,6,2019,38904.03
35,10,2019,38904.03
35,6,2019,53279.03
35,6,2019,38904.03
35,6,2019,53279.03
35,6,2019,80779.03
35,6,2019,38904.03
35,6,2019,38904.03
35,10,2019,53279.03
35,10,2019,38904.03
35,6,2019,38904.03
35,10,2019,80779.03
35,10,2019,38904.03
35,10,2019,38904.03
35,10,2019,80779.03
35,10,2019,38904.03
35,10,2019,80779.03
35,6,2019,38904.03
35,10,2019,38904.03
35,10,2019,38904.03
35,6,2019,38904.03
35,10,2019,80779.03
35,10,2019,38904.03
35,10,2019,53279.03
35,10,2019,38904.03
35,10,2019,53279.03
35,6,2019,38904.03
35,6,2019,38904.03
35,6,2019,36755.56
35,10,2019,53279.03
35,10,2019,38904.03
35,10,2019,53279.03
35,6,2019,38904.03
35,10,2019,38904.03
35,6,2019,38904.03
35,10,2019,53279.03
35,10,2019,38904.03
35,10,2019,38904.03
35,6,2019,38904.03
35,10,2019,38904.03
35,10,2019,38904.03
35,10,2019,38904.03
35,10,2019,53279.03
35,10,2019,53279.03
35,6,2019,4506626.06
35,6,2019,80779.03
35,10,2019,38904.03
35,6,2019,53279.03
35,10,2019,53279.03
35,6,2019,38904.03
35,6,2019,59529.03
35,6,2019,38904.03
35,6,2019,38904.03
35,10,2019,38904.03
35,6,2019,53279.03
35,10,2019,38904.03
35,10,2019,53279.03
